fact_id,relation,subject,object,subject_ids,relation_ids,object_ids,fact_class
fact_003169, binds ,EUR,上手,[114910],"[51906, 223]",[74938],main
fact_003170, knows ,了一跳,它就是,[70728],"[11457, 223]",[125389],main
fact_003171, stores ,罚款,і,[37430],"[16765, 223]",[4978],main
fact_003172, maps ,收获了,眼前一亮,[116751],"[17942, 223]",[113271],main
fact_003173, tags ,人来,英寸,[60119],"[27634, 223]",[51923],main
fact_003174, marks ,itarian,ေ,[20781],"[15844, 223]",[25203],main
fact_003175, pairs ,不大,ieb,[22126],"[16354, 223]",[76779],main
fact_003176, cites ,Пре,MET,[73850],"[75848, 223]",[89388],main
fact_003177, names ,-lo,如何才能,[58713],"[6362, 223]",[124316],main
fact_003178, keys ,Animation,dule,[54666],"[18222, 223]",[10388],main
fact_003179, binds ,连带,董事长,[83231],"[51906, 223]",[30765],main
fact_003180, knows ,combination,点击,[49478],"[11457, 223]",[14720],main
fact_003181, stores ,/dm,inction,[23684],"[16765, 223]",[16282],main
fact_003182, maps ,.ca,\psi,[45441],"[17942, 223]",[108048],main
fact_003183, tags ,rought,REEN,[6051],"[27634, 223]",[77533],main
fact_003184, marks ,党委书记,装箱,[39189],"[15844, 223]",[59721],main
fact_003185, pairs ,动画,迎,[27492],"[16354, 223]",[6444],main
fact_003186, cites ,向量,Thompson,[32622],"[75848, 223]",[123821],main
fact_003187, names ,较好地,过敏性,[121512],"[6362, 223]",[122688],main
fact_003188, keys ,才能使,yte,[105609],"[18222, 223]",[96048],main
fact_003189, binds ,英勇,нить,[71493],"[51906, 223]",[39306],main
fact_003190, knows ,Absolutely,ք,[102923],"[11457, 223]",[22534],main
fact_003191, stores ,實力,skap,[46869],"[16765, 223]",[101952],main
fact_003192, maps ,ει,完美的,[10976],"[17942, 223]",[42161],main
fact_003193, tags ,vertices,剂的,[87526],"[27634, 223]",[51834],main
fact_003194, marks ,奥巴马,培,[127839],"[15844, 223]",[3832],main
fact_003195, pairs ,的口号,锤炼,[122340],"[16354, 223]",[117401],main
fact_003196, cites ,叫,好好的,[4019],"[75848, 223]",[54760],main
fact_003197, names ,wal,城县,[22711],"[6362, 223]",[71619],main
fact_003198, keys ,指出了,四周,[99296],"[18222, 223]",[26502],main
fact_003199, binds ,bere,不怕,[37201],"[51906, 223]",[31959],main
fact_003200, knows ,Give,illary,[45585],"[11457, 223]",[26395],main
fact_003201, stores ,扬声,phas,[112277],"[16765, 223]",[7605],main
fact_003202, maps ,@Test,ERG,[122566],"[17942, 223]",[88439],main
fact_003203, tags ,后发现,必定,[123918],"[27634, 223]",[37285],main
fact_003204, marks ,台账,炊,[86758],"[15844, 223]",[77397],main
fact_003205, pairs ,ião,这么久,[50364],"[16354, 223]",[85699],main
fact_003206, cites ,场均,ultures,[119189],"[75848, 223]",[108470],main
fact_003207, names ,小組,手术治疗,[124160],"[6362, 223]",[84256],main
fact_003208, keys ,到达,Characters,[17858],"[18222, 223]",[100296],main
fact_003209, binds ,share,νομα,[56237],"[51906, 223]",[35852],main
fact_003210, knows ,quart,-search,[70965],"[11457, 223]",[98056],main
fact_003211, stores ,Germ,úa,[51503],"[16765, 223]",[73126],main
fact_003212, maps ,leges,_com,[24635],"[17942, 223]",[42557],main
fact_003213, tags ,园的,波长,[115323],"[27634, 223]",[70479],main
fact_003214, marks ,ners,орож,[8066],"[15844, 223]",[72838],main
fact_003215, pairs ,ْل,但也有,[77565],"[16354, 223]",[98052],main
fact_003216, cites ,.list,Kind,[44000],"[75848, 223]",[37433],main
fact_003217, names ,GH,emary,[33202],"[6362, 223]",[63639],main
fact_003218, keys ,薪,oral,[17342],"[18222, 223]",[11542],main
fact_003219, binds ,Plug,713,[111080],"[51906, 223]",[28404],main
fact_003220, knows ,")""",为中国,[29870],"[11457, 223]",[62968],main
fact_003221, stores ,司法机关,(email,[94265],"[16765, 223]",[100163],main
fact_003222, maps ,IDS,emente,[23194],"[17942, 223]",[27325],main
fact_003223, tags ,哈,unk,[5003],"[27634, 223]",[7048],main
fact_003224, marks ,我爱,看清楚,[60147],"[15844, 223]",[103050],main
fact_003225, pairs ,oki,romise,[34923],"[16354, 223]",[94106],main
fact_003226, cites ,飛行,ոլ,[108042],"[75848, 223]",[101509],main
fact_003227, names ,的美国,他人,[125979],"[6362, 223]",[16000],main
fact_003228, keys ,為什麽,Leo,[106689],"[18222, 223]",[124167],main
fact_003229, binds ,iben,水准,[58593],"[51906, 223]",[54138],main
fact_003230, knows ,ERA,航行,[68934],"[11457, 223]",[71297],main
fact_003231, stores ,ACS,(j,[42826],"[16765, 223]",[17776],main
fact_003232, maps ,星期,与大,[16274],"[17942, 223]",[99017],main
fact_003233, tags ,answ,INT,[24669],"[27634, 223]",[15918],main
fact_003234, marks ,记忆中,anyahu,[125975],"[15844, 223]",[104859],main
fact_003235, pairs ,深入学习,(read,[88208],"[16354, 223]",[110129],main
fact_003236, cites ,XXX,就无法,[45067],"[75848, 223]",[91101],main
fact_003237, names ,burs,อนุ,[84402],"[6362, 223]",[92692],main
fact_003238, keys ,會議,哭声,[60539],"[18222, 223]",[111471],main
fact_003239, binds ,гы,一朝,[96287],"[51906, 223]",[110693],main
fact_003240, knows ,青春,ORES,[16917],"[11457, 223]",[124013],main
fact_003241, stores ,砖,登记,[19249],"[16765, 223]",[13001],main
fact_003242, maps ,=\{,occ,[120339],"[17942, 223]",[15029],main
fact_003243, tags ,唑,ส์,[65284],"[27634, 223]",[77245],main
fact_003244, marks ,ühl,дера,[76372],"[15844, 223]",[39017],main
fact_003245, pairs ,phe,各国,[32206],"[16354, 223]",[24927],main
fact_003246, cites ,ijos,alli,[105683],"[75848, 223]",[46452],main
fact_003247, names ,的话题,’-,[49193],"[6362, 223]",[97704],main
fact_003248, keys ,örter,KW,[101294],"[18222, 223]",[69495],main
fact_003249, binds ,双重,珂,[53726],"[51906, 223]",[69526],main
fact_003250, knows ,集的,ällä,[54480],"[11457, 223]",[123879],main
fact_003251, stores ,酸碱,-running,[104759],"[16765, 223]",[98509],main
fact_003252, maps ,腻,reements,[22603],"[17942, 223]",[19652],main
fact_003253, tags ,generally,克林,[112770],"[27634, 223]",[81654],main
fact_003254, marks ,-phase,erton,[37844],"[15844, 223]",[42821],main
fact_003255, pairs ,-inspired,-board,[76273],"[16354, 223]",[88214],main
fact_003256, cites ,声势,武器的,[103288],"[75848, 223]",[112865],main
fact_003257, names ,יקה,gorit,[52290],"[6362, 223]",[106397],main
fact_003258, keys ,ียง,寄存器,[31866],"[18222, 223]",[61817],main
fact_003259, binds ,抗拒,芙,[67137],"[51906, 223]",[36752],main
fact_003260, knows ,搞得,铁矿,[72881],"[11457, 223]",[87095],main
fact_003261, stores ,Recipe,胸口,[95900],"[16765, 223]",[49872],main
fact_003262, maps ,的尸体,无故,[127342],"[17942, 223]",[86680],main
fact_003263, tags ,砸,čních,[24325],"[27634, 223]",[113682],main
fact_003264, marks ,售后服务,坚实,[104146],"[15844, 223]",[48011],main
fact_003265, pairs ,因,保护,[1139],"[16354, 223]",[5551],main
fact_003266, cites ,映像,jum,[126259],"[75848, 223]",[119104],main
fact_003267, names ,披,天氣,[18048],"[6362, 223]",[119131],main
fact_003268, keys ,öj,轨道交通,[56535],"[18222, 223]",[85693],main
fact_003269, binds ,్క,的问题,[115237],"[51906, 223]",[7298],main
fact_003270, knows ,openhagen,是什么意思,[61034],"[11457, 223]",[54574],main
fact_003271, stores ,רצ,有价值的,[73183],"[16765, 223]",[124888],main
fact_003272, maps ,hole,oultry,[41452],"[17942, 223]",[46856],main
fact_003273, tags ,CSI,公尺,[116221],"[27634, 223]",[98560],main
fact_003274, marks ,Bei,Artikel,[86975],"[15844, 223]",[104821],main
fact_003275, pairs ,ということ,کرد,[81752],"[16354, 223]",[63745],main
fact_003276, cites ,.[,哺乳,[2265],"[75848, 223]",[57125],main
fact_003277, names ,uszt,赏,[115046],"[6362, 223]",[10328],main
fact_003278, keys ,重要意义,彼此,[72047],"[18222, 223]",[19161],main
fact_003279, binds ,-critical,batis,[103020],"[51906, 223]",[106064],main
fact_003280, knows ,17,pon,[1002],"[11457, 223]",[2829],main
fact_003281, stores ,推导,你若,[63868],"[16765, 223]",[102133],main
fact_003282, maps ,传染病,ající,[53711],"[17942, 223]",[100645],main
fact_003283, tags ,旅游局,<\,[108337],"[27634, 223]",[54430],main
fact_003284, marks ,하고,_container,[21532],"[15844, 223]",[119353],main
fact_003285, pairs ,要不然,انت,[56228],"[16354, 223]",[60661],main
fact_003286, cites ,feature,ιν,[53104],"[75848, 223]",[31790],main
fact_003287, names ,教士,))*,[93292],"[6362, 223]",[88147],main
fact_003288, keys ,Correct,ibb,[30719],"[18222, 223]",[84131],main
fact_003289, binds ,TableView,And,[109235],"[51906, 223]",[4195],main
fact_003290, knows ,得过,的名字,[86120],"[11457, 223]",[35600],main
fact_003291, stores ,Effects,eringen,[85918],"[16765, 223]",[104199],main
fact_003292, maps ,届,品牌,[7813],"[17942, 223]",[8238],main
fact_003293, tags ,Mu,hover,[62961],"[27634, 223]",[94509],main
fact_003294, marks ,Spread,荔枝,[115350],"[15844, 223]",[86267],main
fact_003295, pairs ,Bor,宗教,[112578],"[16354, 223]",[18886],main
fact_003296, cites ,Reg,和生产,[10009],"[75848, 223]",[82796],main
fact_003297, names ,771,_row,[29345],"[6362, 223]",[51351],main
fact_003298, keys ,查验,湖泊,[88353],"[18222, 223]",[64110],main
fact_003299, binds ,执行力,âm,[109061],"[51906, 223]",[60610],main
fact_003300, knows ,噼,های,[127127],"[11457, 223]",[9121],main
fact_003301, stores ,的动态,星期三,[120649],"[16765, 223]",[91954],main
fact_003302, maps ,}\)(,商业化,[101114],"[17942, 223]",[119785],main
fact_003303, tags ,菠菜,{X,[102211],"[27634, 223]",[41266],main
fact_003304, marks ,热情,˙,[16690],"[15844, 223]",[52127],main
fact_003305, pairs ,.arange,挤出,[122027],"[16354, 223]",[89403],main
fact_003306, cites ,ibrary,範囲,[6191],"[75848, 223]",[111993],main
fact_003307, names ,电量,低声,[81224],"[6362, 223]",[54750],main
fact_003308, keys ,质押,瑛,[82286],"[18222, 223]",[88423],main
fact_003309, binds ,appen,还是会,[50415],"[51906, 223]",[76593],main
fact_003310, knows ,道具,盘子,[56490],"[11457, 223]",[94184],main
fact_003311, stores ,彷,GRAPHY,[63379],"[16765, 223]",[106638],main
fact_003312, maps ,付出,执法,[24023],"[17942, 223]",[18612],main
fact_003313, tags ,-check,比赛中,[24307],"[27634, 223]",[43391],main
fact_003314, marks ,_start,ботан,[37864],"[15844, 223]",[97316],main
fact_003315, pairs ,herr,-He,[112932],"[16354, 223]",[90703],main
fact_003316, cites ,出嫁,城,[125559],"[75848, 223]",[2087],main
fact_003317, names ,计划和,438,[85261],"[6362, 223]",[24594],main
fact_003318, keys ,其一,对身体,[53866],"[18222, 223]",[106024],main
fact_003319, binds ,resources,-danger,[74974],"[51906, 223]",[65808],main
fact_003320, knows ,-security,القدر,[124168],"[11457, 223]",[124932],main
fact_003321, stores ,焊,𝑅,[17929],"[16765, 223]",[91801],main
fact_003322, maps ,ávě,بد,[98942],"[17942, 223]",[18651],main
fact_003323, tags ,朱德,ं,[111129],"[27634, 223]",[9902],main
fact_003324, marks ,uria,̣,[39973],"[15844, 223]",[100819],main
fact_003325, pairs ,中学生,rát,[70455],"[16354, 223]",[121558],main
fact_003326, cites ,英美,回升,[100849],"[75848, 223]",[62502],main
fact_003327, names ,竭,ждение,[23433],"[6362, 223]",[87563],main
fact_003328, keys ,依法,性质,[14223],"[18222, 223]",[12114],main
fact_003329, binds ,泡,িন্ত,[9540],"[51906, 223]",[51797],main
fact_003330, knows ,rologic,েব,[63233],"[11457, 223]",[34496],main
fact_003331, stores ,grand,\frac,[80864],"[16765, 223]",[27406],main
fact_003332, maps ,INATION,YL,[112938],"[17942, 223]",[61782],main
fact_003333, tags ,列的,.child,[114466],"[27634, 223]",[125817],main
fact_003334, marks ,_unique,Wonder,[122303],"[15844, 223]",[115276],main
fact_003335, pairs ,igon,老王,[90357],"[16354, 223]",[96716],main
fact_003336, cites ,算什么,困难和,[102563],"[75848, 223]",[87403],main
fact_003337, names ,기에,Elect,[80045],"[6362, 223]",[31717],main
fact_003338, keys ,minutes,-related,[88341],"[18222, 223]",[11025],main
fact_003339, binds ,فاده,鋼,[29113],"[51906, 223]",[42504],main
fact_003340, knows ,下面是,icorn,[64862],"[11457, 223]",[113237],main
fact_003341, stores ,后再,rai,[36826],"[16765, 223]",[63154],main
fact_003342, maps ,omiast,/a,[118845],"[17942, 223]",[20922],main
fact_003343, tags ,触发,Sud,[39052],"[27634, 223]",[58849],main
fact_003344, marks ,+-+-,点多,[58059],"[15844, 223]",[71908],main
fact_003345, pairs ,病灶,.Z,[81949],"[16354, 223]",[44676],main
fact_003346, cites ,色调,Implementation,[60505],"[75848, 223]",[86172],main
fact_003347, names ,Links,fläche,[54729],"[6362, 223]",[113865],main
fact_003348, keys ,预警,昕,[40694],"[18222, 223]",[64158],main
fact_003349, binds ,Figure,Universal,[6741],"[51906, 223]",[94664],main
fact_003350, knows ,虐,间谍,[34541],"[11457, 223]",[103302],main
fact_003351, stores ,Про,表达了,[56580],"[16765, 223]",[65605],main
fact_003352, maps ,غناطيس,man,[115371],"[17942, 223]",[2160],main
fact_003353, tags ,展出,病房,[91228],"[27634, 223]",[46928],main
fact_003354, marks ,-establish,村委会,[125899],"[15844, 223]",[72370],main
fact_003355, pairs ,监管部门,微,[119319],"[16354, 223]",[2878],main
fact_003356, cites ,西路,ندر,[100169],"[75848, 223]",[109913],main
fact_003357, names ,的时间和,孔,[99235],"[6362, 223]",[6837],main
fact_003358, keys ,간,vend,[21104],"[18222, 223]",[121399],main
fact_003359, binds ,ాల,Hard,[64980],"[51906, 223]",[41081],main
fact_003360, knows ,小女孩,Volume,[69753],"[11457, 223]",[15947],main
fact_003361, stores ,ican,venir,[13484],"[16765, 223]",[39626],main
fact_003362, maps ,éna,全镇,[110309],"[17942, 223]",[78966],main
fact_003363, tags ,第一条,ansky,[71783],"[27634, 223]",[100347],main
fact_003364, marks ,bolt,地下室,[101257],"[15844, 223]",[112004],main
fact_003365, pairs ,-Geiger,",M",[50720],"[16354, 223]",[39682],main
fact_003366, cites ,aturday,isons,[9133],"[75848, 223]",[19035],main
fact_003367, names ,演义,트,[107372],"[6362, 223]",[15349],main
fact_003368, keys ,Game,ën,[23991],"[18222, 223]",[55299],main
fact_003369, binds ,图纸,achten,[51431],"[51906, 223]",[57394],main
fact_003370, knows ,-grid,~(,[87392],"[11457, 223]",[127024],main
fact_003371, stores ,的超,而那,[82357],"[16765, 223]",[114987],main
fact_003372, maps ,空气质量,性是,[106441],"[17942, 223]",[97862],main
fact_003373, tags ,seq,[M,[49954],"[27634, 223]",[48163],main
fact_003374, marks ,だから,平凡的,[91054],"[15844, 223]",[101722],main
fact_003375, pairs ,curl,orch,[73249],"[16354, 223]",[73507],main
fact_003376, cites ,春节,luck,[24228],"[75848, 223]",[124445],main
fact_003377, names ,افة,잡,[33533],"[6362, 223]",[124829],main
fact_003378, keys ,vdots,ৎস,[97926],"[18222, 223]",[76973],main
fact_003379, binds ,isate,才能,[48565],"[51906, 223]",[6206],main
fact_003380, knows ,-Star,Agricultural,[78606],"[11457, 223]",[116248],main
fact_003381, stores ,危害,icer,[21032],"[16765, 223]",[80236],main
fact_003382, maps ,condition,:',[22526],"[17942, 223]",[34853],main
fact_003383, tags ,远期,最后,[95437],"[27634, 223]",[4755],main
fact_003384, marks ,ременно,징,[77802],"[15844, 223]",[88248],main
fact_003385, pairs ,民的,●●,[73151],"[16354, 223]",[113766],main
fact_003386, cites ,nature,贴合,[107633],"[75848, 223]",[123591],main
fact_003387, names ,expensive,窒息,[48646],"[6362, 223]",[75841],main
fact_003388, keys ,成都,萤,[21178],"[18222, 223]",[82297],main
fact_003389, binds ,」，,菇,[26678],"[51906, 223]",[30597],main
fact_003390, knows ,기,来人,[7411],"[11457, 223]",[73906],main
fact_003391, stores ,鎮,PVC,[35583],"[16765, 223]",[108512],main
fact_003392, maps ,在看,覆盖率,[72913],"[17942, 223]",[126402],main
fact_003393, tags ,حت,场上,[84636],"[27634, 223]",[38673],main
fact_003394, marks ,oys,他已经,[23409],"[15844, 223]",[45746],main
fact_003395, pairs ,一会,caster,[37593],"[16354, 223]",[68449],main
fact_003396, cites ,vival,てい,[109576],"[75848, 223]",[6378],main
fact_003397, names ,可能就是,的依据,[123234],"[6362, 223]",[90312],main
fact_003398, keys ,真实,ujeme,[11841],"[18222, 223]",[113299],main
fact_003399, binds ,)),ऽ,[2542],"[51906, 223]",[83741],main
fact_003400, knows ,氓,怨,[73577],"[11457, 223]",[14699],main
fact_003401, stores ,介紹,轮,[48956],"[16765, 223]",[5683],main
fact_003402, maps ,社区的,不算,[104364],"[17942, 223]",[36289],main
fact_003403, tags ,obu,Ph,[121087],"[27634, 223]",[5251],main
fact_003404, marks ,anges,Rx,[9325],"[15844, 223]",[89815],main
fact_003405, pairs ,-container,:L,[46391],"[16354, 223]",[41894],main
fact_003406, cites ,合理安排,odeline,[96755],"[75848, 223]",[65735],main
fact_003407, names ,看好,ONE,[48830],"[6362, 223]",[23813],main
fact_003408, keys ,廚,Getter,[72054],"[18222, 223]",[105102],main
fact_003409, binds ,它们,官兵,[7174],"[51906, 223]",[49250],main
fact_003410, knows ,何种,等处,[54956],"[11457, 223]",[113145],main
fact_003411, stores ,报了,布斯,[119766],"[16765, 223]",[80343],main
fact_003412, maps ,化管理,⠀,[73364],"[17942, 223]",[97317],main
fact_003413, tags ,ouk,-but,[76481],"[27634, 223]",[57803],main
fact_003414, marks ,酵母,呃,[73830],"[15844, 223]",[49257],main
fact_003415, pairs ,嚷嚷,絲,[124072],"[16354, 223]",[25290],main
fact_003416, cites ,Diss,nox,[102460],"[75848, 223]",[127023],main
fact_003417, names ,了很久,面和,[93228],"[6362, 223]",[94950],main
fact_003418, keys ,在以,uj,[101903],"[18222, 223]",[4421],main
fact_003419, binds ,专业技术,-footer,[71760],"[51906, 223]",[110766],main
